Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,KMB,0,0,0,0,47800000000.0,55270000000.0,20.49,19.3,4.91,2.57,,2.94,13.63,12.55,18.27,13.92,,18830000000.0,54.91,8.1,6450000000.0,4099999999.9999995,2360000000.0,6.85,45.4,979000000.0,2.88,8480000000.0,18428.26,0.87,-0.49,3120000000.0,1680000000.0,0.48,132.45,136.55,2340000.0,340550000.0,339250000.0,0.34,76.39,5270000.0,1.84,1.56,6880000.0
0,0,KMI,0,0,0,0,32140000000.0,66730000000.00001,24.5,14.86,2.07,2.5,0.97,5.18,13.96,10.31,27.18,2.92,3.98,12890000000.0,5.69,-9.4,7360000000.0,5920000000.0,1320000000.0,0.58,,360000000.0,0.16,34940000000.0,102.01,0.55,14.62,,,1.04,13.9,18.88,20580000.0,2260000000.0,1930000000.0,13.77,64.12,27800000.0,1.16,1.43,32540000.0
0,0,KMX,0,0,0,0,11540000000.0,27330000000.0,13.31,14.43,1.33,0.58,3.06,1.34,18.72,4.15,5.78,3.89,24.93,21420000000.0,129.97,14.8,3180000000.0,1450000000.0,888430000.0,5.33,11.6,58210000.0,0.36,15930000000.0,422.77,2.39,23.11,-236610000.0,428380000.0,1.46,60.71,85.82,2170000.0,162580000.0,161840000.0,0.39,102.81,16399999.999999998,5.52,11.39,15200000.0
0,0,KO,0,0,0,0,193530000000.0,226260000000.0,19.34,22.42,3.73,5.14,10.66,5.98,16.13,26.95,28.69,7.31,50.85,37170000000.0,8.68,-1.1,22650000000.0,12120000000.0,10020000000.0,2.32,65.4,17680000000.0,4.12,50420000000.0,254.19,0.87,4.23,10240000000.0,12030000000.0,0.6,45.54,52.83,21410000.0,4290000000.0,4260000000.0,0.7,69.99,27340000.0,0.96,0.64,34520000.0
0,0,KR,0,0,0,0,25580000000.0,46360000000.0,16.12,13.42,2.14,0.22,2.97,0.38,7.89,1.36,2.14,3.93,18.43,122290000000.0,153.05,2.1,27850000000.0,5350000000.0,1640000000.0,2.04,26.3,399000000.0,0.51,21200000000.0,247.25,0.76,10.92,4660000000.0,2109999999.9999998,0.36,31.49,28.69,12550000.0,788000000.0,751860000.0,5.89,84.65,41110000.0,2.33,5.33,29850000.0
0,0,KRFT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,KSS,0,0,0,0,2500000000.0,7900000000.0,3.69,5.92,20.28,0.13,0.46,0.4,3.71,3.46,6.07,5.61,12.59,19970000000.0,127.22,0.1,7830000000.0,2130000000.0,691000000.0,4.37,-2.6,723000000.0,4.66,6120000000.0,112.37,1.68,35.02,1660000000.0,593120000.0,1.66,17.78,40.12,7730000.0,155250000.0,153570000.0,1.15,97.43,23890000.0,2.21,17.56,19460000.0
0,0,KSU,0,0,0,0,12240000000.0,15450000000.0,21.62,19.68,2.32,4.34,2.76,5.29,11.69,20.11,38.39,7.23,11.9,2920000000.0,29.79,8.4,1420000000.0,1470000000.0,587700000.0,5.96,47.7,91000000.0,0.96,3300000000.0,69.2,1.32,46.65,1110000000.0,443520000.0,1.0,127.39,148.61,1460000.0,95020000.0,94440000.0,0.5,96.51,3270000.0,2.04,3.91,3150000.0
0,0,L,0,0,0,0,9320000000.0,20520000000.0,10.72,,,0.67,0.49,1.37,,6.25,11.97,1.39,4.02,14910000000.0,49.25,17.2,6640000000.0,2730000000.0,932000000.0,3.07,,5020000000.0,17.43,12230000000.0,55.76,0.48,65.71,1740000000.0,517250000.0,0.9,34.98,46.82,1530000.0,283140000.0,244080000.0,53.71,24.0,3680000.0,2.11,1.53,4270000.0
0,0,LEG,0,0,0,0,3810000000.0,5840000000.0,11.67,,,0.82,2.91,1.23,8.2,7.02,10.84,7.86,27.04,4750000000.0,35.26,9.4,1050000000.0,696100000.0,333800000.0,2.47,63.8,247600000.0,1.87,2280000000.0,173.6,1.66,9.95,668000000.0,347380000.0,1.46,28.01,43.32,1410000.0,132250000.0,130570000.0,1.18,75.3,5550000.0,3.8,5.4,7350000.0
0,0,LEN,0,0,0,0,12510000000.0,20520000000.0,6.58,8.5,0.73,0.57,0.8,0.9,7.73,8.77,11.33,5.6,12.83,22900000000.0,72.48,16.5,4520000000.0,2690000000.0,1990000000.0,6.29,66.1,805770000.0,2.58,9120000000.0,56.32,8.92,51.38,2390000000.0,1020000000.0,1.34,40.46,56.23,4080000.0,274620000.0,284260000.0,2.07,98.2,8810000.0,1.63,3.69,13200000.0
0,0,LH,0,0,0,0,15500000000.0,22270000000.0,19.12,13.33,2.17,1.36,2.05,1.93,11.58,7.13,12.68,5.35,11.32,11550000000.0,118.03,6.0,3250000000.0,1940000000.0,823800000.0,8.35,43.8,348100000.0,3.58,7110000000.0,93.68,1.12,77.85,1440000000.0,989510000.0,1.19,137.01,164.68,1180000.0,97100000.0,96690000.0,0.65,95.32,1400000.0,1.15,1.64,1590000.0
0,0,LIFE,0,0,0,0,33860000.0,4950000.0,,,,28.79,1.6,11.73,-0.23,0.0,-5445.02,-32.3,-86.92,0.13,0.13,,-13630000.0,-22340000.0,-23600000.0,-7.034,,31140000.0,3.33,11730000.0,55.79,2.47,5.44,-20010000.0,-9740000.0,2.26,2.9323,3.9964,9350000.0,9350000.0,8350000.0,86.65,0.0,0.46,0.46,0.63,
0,0,LLL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LLTC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LLY,0,0,0,0,153060000000.0,166420000000.0,32.24,23.87,1.87,6.7,58.71,7.21,25.61,23.97,28.14,,,23090000000.0,25.29,15.1,17600000000.0,7680000000.0,5530000000.0,6.04,-65.7,2440000000.0,2.69,15970000000.0,591.78,,2.87,,,0.17,142.52,131.08,4880000.0,957040000.0,792130000.0,0.15,79.18,9570000.0,1.74,1.21,11030000.0
0,0,LM,0,0,0,0,4350000000.0,5340000000.0,18.65,15.15,,1.48,1.14,1.85,9.44,8.18,17.27,3.97,6.43,2900000000.0,33.51,7.0,1080000000.0,569790000.0,229520000.0,2.65,,1080000000.0,12.43,2340000000.0,51.86,2.12,43.82,493960000.0,283430000.0,0.87,48.6,41.88,3200000.0,88070000.0,85380000.0,2.36,86.0,12060000.0,3.5,14.53,6630000.0
0,0,LMT,0,0,0,0,105650000000.0,116350000000.0,17.09,15.72,2.22,1.75,30.66,1.9,12.69,10.21,12.82,10.1,207.79,61130000000.0,216.99,9.2,8369999999.999999,8940000000.0,6240000000.0,22.04,0.8,1990000000.0,7.09,12690000000.0,363.89,1.23,12.29,7960000000.0,4770000000.0,0.96,349.79,386.46,1900000.0,280440000.0,236630000.0,0.07,80.65,2710000.0,1.15,1.15,3000000.0
0,0,LNC,0,0,0,0,5610000000.0,9410000000.0,6.55,3.15,,0.34,0.28,0.55,,5.13,8.35,0.28,5.21,17260000000.0,86.03,-4.1,4590000000.0,1510000000.0,886000000.0,4.38,8.3,7240000000.0,37.04,7550000000.0,38.37,3.37,100.11,-2690000000.0,474880000.0,2.13,27.14,49.7,3100000.0,193220000.0,193870000.0,0.7,87.55,8660000.0,2.09,,5010000.0
0,0,LO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LOW,0,0,0,0,74550000000.0,97430000000.0,17.99,16.95,1.27,1.06,37.8,1.35,12.6,5.93,9.12,11.12,152.46,72150000000.0,92.86,2.4,23100000000.0,7970000000.0,4269999999.9999995,5.49,,876000000.0,1.16,23750000000.0,1204.36,1.01,2.59,4300000000.0,2200000000.0,1.3,88.31,109.54,6700000.0,754950000.0,753260000.0,0.17,77.76,8930000.0,1.03,1.18,11590000.0
0,0,LRCX,0,0,0,0,38320000000.0,38010000000.0,19.0,13.91,1.44,4.14,8.42,3.95,13.4,21.81,26.37,12.27,42.67,9610000000.0,66.05,2.6,4360000000.0,2800000000.0,2100000000.0,13.89,5.0,5390000000.0,37.15,5090000000.0,112.09,4.47,31.26,2190000000.0,1250000000.0,1.51,246.13,276.75,2410000.0,145160000.0,144560000.0,0.32,90.35,3920000.0,1.47,2.71,3860000.0
0,0,LSI,0,0,0,0,4139999999.9999995,6080000000.0,15.9,,,7.16,1.94,10.58,13.71,44.66,39.9,3.56,12.27,579310000.0,12.44,7.0,383780000.0,337160000.0,258700000.0,5.55,-52.9,17460000.0,0.38,1980000000.0,91.61,0.51,45.79,278840000.0,198580000.0,0.5,90.89,105.24,46900000.0,46900000.0,44170000.0,1.27,91.95,1.55,1.55,2.56,1020000.0
0,0,LTD,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LUK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LUV,0,0,0,0,15330000000.0,15260000000.0,7.06,10.24,8.82,0.72,1.56,0.68,3.58,8.46,10.85,5.47,19.28,21510000000.0,40.67,-17.8,7020000000.0,3390000000.0,1820000000.0,3.44,,5540000000.0,10.77,6350000000.0,69.96,0.69,17.62,2500000000.0,1080000000.0,,34.27,49.6,10180000.0,508770000.0,460980000.0,0.31,89.5,8369999.999999999,0.73,2.19,11930000.0
0,0,LYB,0,0,0,0,16469999999.999998,28970000000.0,5.14,7.03,,0.5,2.05,0.83,5.07,9.76,12.19,9.01,36.58,34730000000.0,98.38,-7.9,5450000000.0,5490000000.0,3390000000.0,9.58,-11.6,1080000000.0,3.23,13780000000.0,168.51,1.83,24.12,4960000000.0,1640000000.0,1.57,49.26,78.22,3530000.0,333620000.0,255340000.0,23.41,69.45,5650000.0,1.31,2.21,5540000.0
0,0,M,0,0,0,0,1510000000.0,8310000000.000001,2.7,2.44,0.76,0.06,0.24,0.33,4.34,2.23,4.71,3.69,8.8,25330000000.0,81.79,-1.4,10160000000.0,1890000000.0,564000000.0,1.81,-54.1,685000000.0,2.21,7480000000.0,117.25,1.18,20.64,1610000000.0,444500000.0,1.51,6.02,13.31,26410000.0,309670000.0,309010000.0,0.2,103.59,91020000.0,2.41,33.13,98100000.0
0,0,MA,0,0,0,0,257170000000.00003,258019999999.99997,32.22,33.0,2.21,15.49,43.64,15.28,24.63,48.08,57.26,22.34,141.43,16879999999.999998,16.6,15.9,16879999999.999998,10190000000.0,8119999999.999999,7.94,133.6,7680000000.0,7.64,9290000000.0,155.05,1.42,5.85,8180000000.0,6460000000.0,1.07,250.59,286.07,7290000.0,994280000.0,992780000.0,11.29,78.23,6870000.0,0.77,0.78,8220000.000000001
0,0,MAC,0,0,0,0,837890000.0,6060000000.0,8.72,65.79,,0.9,0.32,6.54,10.45,9.92,26.13,1.78,3.41,976430000.0,6.91,-4.5,608480000.0,597990000.0,95630000.0,0.68,128.9,100000000.0,0.71,5610000000.0,198.06,0.38,18.61,355160000.0,444040000.0,1.66,7.89,21.06,6510000.0,141410000.0,116940000.0,0.59,116.74,27050000.0,3.81,,33960000.0
0,0,MAR,0,0,0,0,26290000000.0,37890000000.0,21.34,17.99,1.84,1.3,37.4,1.81,15.81,23.69,38.53,5.31,86.95,5370000000.0,16.15,6.0,4059999999.9999995,2520000000.0,1270000000.0,3.8,-12.0,225000000.0,0.69,11950000000.0,1700.14,0.47,2.17,1680000000.0,486500000.0,1.62,79.81,122.72,6290000.0,324220000.0,280760000.0,17.21,63.36,13670000.0,1.33,5.18,10250000.0
0,0,MAS,0,0,0,0,10470000000.0,12540000000.0,18.04,19.23,1.6,1.7,,1.87,10.18,13.94,16.04,12.91,10523.08,6710000000.0,23.37,79.9,2370000000.0,1240000000.0,633000000.0,3.23,133.5,697000000.0,2.51,2970000000.0,,1.75,-0.85,833000000.0,645120000.0,1.43,36.73,43.88,4170000.0,263760000.0,276050000.0,0.77,102.27,9640000.0,1.99,4.19,10650000.0
0,0,MAT,0,0,0,0,2920000000.0,5480000000.0,,49.51,,0.65,5.93,1.22,19.07,-4.74,2.64,1.41,-36.86,4500000000.0,13.01,-3.3,2000000000.0,363430000.0,-213510000.0,-0.62,-98.2,630030000.0,1.82,3190000000.0,649.09,1.76,1.42,180980000.0,224950000.0,1.76,8.59,11.65,6180000.0,346900000.0,345720000.0,0.31,116.95,39730000.0,6.99,,57900000.0
0,0,MCD,0,0,0,0,135350000000.0,182010000000.0,23.1,28.41,3.86,6.61,,8.64,16.92,28.59,42.18,13.84,,21080000000.0,27.8,3.6,11120000000.0,10510000000.0,6030000000.0,7.88,11.1,898500000.0,1.21,47560000000.0,,0.98,-11.0,8119999999.999999,4680000000.0,0.63,170.83,194.13,5690000.0,743520000.0,744820000.0,0.12,68.94,8670000.0,1.12,1.17,9120000.0
0,0,MCHP,0,0,0,0,19280000000.0,28610000000.0,31.15,14.06,2.16,3.8,3.43,5.42,14.92,12.23,15.3,2.83,11.98,5280000000.0,22.16,-6.4,3300000000.0,1950000000.0,645400000.0,2.53,532.3,402300000.0,1.68,9730000000.0,173.32,0.9,23.45,1580000000.0,1520000000.0,1.48,72.54,92.97,4200000.0,244700000.0,234110000.0,2.19,110.14,30290000.0,5.62,17.35,36290000.0
0,0,MCK,0,0,0,0,22060000000.0,31990000000.0,,8.78,16.57,0.11,3.57,0.14,65.28,-0.41,1.26,2.92,-7.43,224940000000.0,1217.56,5.3,11750000000.0,3770000000.0,-905000000.0,-4.97,-60.3,2060000000.0,11.67,12050000000.0,154.82,0.98,34.9,3620000000.0,2620000000.0,0.88,132.78,143.48,5350000.0,161500000.0,176420000.0,0.33,105.02,3150000.0,0.92,1.7,36480000.0
0,0,MCO,0,0,0,0,44930000000.0,49150000000.0,32.35,26.25,2.12,9.52,73.41,10.18,21.99,29.45,42.89,13.08,191.43,4830000000.0,25.51,16.3,3440000000.0,2270000000.0,1420000000.0,7.42,43.4,1930000000.0,10.3,6150000000.0,735.36,1.92,3.26,1680000000.0,1450000000.0,1.18,217.66,234.21,1330000.0,187210000.0,186380000.0,0.41,94.28,2140000.0,1.36,1.32,2930000.0
0,0,MCP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MDLZ,0,0,0,0,73390000000.0,90920000000.0,19.37,19.61,2.84,2.89,2.69,3.51,18.27,14.25,15.69,4.0,14.42,26040000000.0,18.07,2.6,10340000000.0,5130000000.0,3710000000.0,2.54,-17.6,1920000000.0,1.34,20220000000.0,78.53,0.53,17.9,3780000000.0,2650000000.0,,50.14,53.49,9670000.0,1430000000.0,1430000000.0,0.14,79.39,11730000.0,1.14,0.83,13870000.0
0,0,MDT,0,0,0,0,128430000000.0,142380000000.0,24.32,15.85,2.27,4.17,2.48,4.58,15.07,17.41,22.74,4.86,10.68,31060000000.0,23.17,2.3,21490000000.0,9520000000.0,5410000000.0,4.01,50.9,11630000000.0,8.68,26600000000.0,51.19,2.75,38.64,7870000000.0,4970000000.0,0.7,91.05,106.52,7610000.0,1340000000.0,1340000000.0,0.07,85.79,9560000.0,1.0,0.71,12230000.0
0,0,MET,0,0,0,0,29210000000.0,56210000000.0,5.26,5.52,1.84,0.43,0.44,0.81,,8.47,11.28,0.69,9.9,69620000000.0,74.25,9.5,20480000000.0,8220000000.000001,5720000000.0,6.06,-71.3,27150000000.0,29.65,99160000000.0,149.38,1.06,72.26,13790000000.0,5840000000.0,1.31,30.88,44.45,8450000.0,915830000.0,774280000.0,62.09,0.0,18200000.0,2.0,2.37,17840000.0
0,0,MGM,0,0,0,0,6790000000.0,20000000000.0,3.55,12.36,0.7,0.56,0.88,1.55,4.0,16.44,11.38,2.77,18.98,12460000000.0,23.78,4.7,5300000000.0,2720000000.0,2049999999.9999998,3.88,,2330000000.0,4.73,15540000000.0,121.73,1.26,15.36,1810000000.0,559000000.0,2.03,13.04,26.17,23720000.0,492690000.0,488000000.0,0.77,88.3,27900000.0,0.77,7.7,82320000.0
0,0,MHFI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MJN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MKC,0,0,0,0,20470000000.0,24740000000.0,29.61,29.85,1.81,3.89,5.76,4.64,21.67,13.13,18.6,5.98,20.22,5330000000.0,40.12,-1.6,2150000000.0,1140000000.0,699400000.0,5.21,-2.2,170800000.0,1.28,4570000000.0,127.98,0.74,26.8,888000000.0,591710000.0,0.24,143.12,158.81,1050000.0,123640000.0,130620000.0,0.07,85.68,3070000.0,2.53,,4090000.0
0,0,MMC,0,0,0,0,46670000000.0,59740000000.0,27.15,18.9,1.99,2.84,5.99,3.59,16.55,10.46,20.43,8.03,22.84,16649999999.999998,32.91,14.9,7340000000.0,4050000000.0,1740000000.0,3.41,155.6,1160000000.0,2.29,14220000000.0,179.08,1.06,15.47,2360000000.0,2060000000.0,0.85,90.38,104.24,2730000.0,504100000.0,502560000.0,0.19,90.82,5390000.0,1.62,1.07,6090000.0
0,0,MMM,0,0,0,0,83030000000.0,101850000000.0,18.48,16.42,4.05,2.63,8.25,3.17,13.14,14.22,22.21,10.99,45.88,32140000000.0,55.69,2.1,15400000000.0,8730000000.0,4570000000.0,7.81,-28.1,2450000000.0,4.26,21300000000.0,210.34,1.41,17.5,7070000000.0,4460000000.0,1.01,140.51,160.56,5000000.0,575260000.0,574900000.0,8.71,1.13,7440000.0,1.37,1.29,8160000.0
0,0,MNST,0,0,0,0,31400000000.0,30070000000.0,29.37,27.03,2.4,7.76,7.53,7.16,20.49,26.37,33.67,18.27,28.47,4200000000.0,7.75,10.1,2520000000.0,1480000000.0,1110000000.0,2.03,6.6,1330000000.0,2.48,29950000.0,0.72,3.5,7.77,1110000000.0,818010000.0,1.03,58.42,61.55,4139999.9999999995,526549999.99999994,381420000.0,9.91,69.16,6520000.0,1.45,1.76,8760000.0
0,0,MO,0,0,0,0,71450000000.0,97380000000.0,,8.68,3.5,3.63,11.48,4.92,42.08,-6.53,54.61,12.9,-12.25,19800000000.0,10.59,0.3,12710000000.0,11040000000.0,-1300000000.0,-0.7,,2120000000.0,1.14,28040000000.0,441.12,0.59,3.35,7840000000.0,6030000000.0,0.53,38.29,45.15,13130000.0,1860000000.0,1860000000.0,0.13,64.2,12060000.0,0.79,0.65,15200000.0
0,0,MOLX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MON,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MOS,0,0,0,0,4260000000.0,8550000000.000001,,25.06,0.34,0.48,0.46,0.96,-54.29,-11.98,4.5,1.27,-10.92,8910000000.0,23.21,-17.6,897300000.0,1350000000.0,-1070000000.0000001,-2.78,,519100000.0,1.37,4810000000.0,51.33,1.43,24.25,1100000000.0,-4150000.0000000005,1.85,10.74,17.35,6500000.0,378760000.0,343570000.0,9.5,79.8,14030000.0,2.07,4.59,15200000.0
0,0,MPC,0,0,0,0,16860000000.0,46650000000.0,6.53,196.08,15.65,0.14,0.5,0.38,5.07,2.13,4.89,3.96,7.38,124110000000.0,188.33,-3.9,13870000000.0,9710000000.0,2640000000.0,3.97,-53.4,1530000000.0,2.35,31320000000.0,72.65,1.25,51.92,9440000000.0,1330000000.0,2.08,23.33,49.81,11270000.0,650000000.0,645820000.0,65.31,0.0,20430000.0,1.47,3.16,21830000.0
0,0,MRK,0,0,0,0,205620000000.0,221510000000.0,21.37,14.58,1.58,4.49,7.94,4.73,13.84,21.1,32.55,,,48080000000.0,18.85,11.5,33680000000.0,19060000000.0,10150000000.0,3.94,10.4,,,,105.19,,10.2,,,,77.27,83.78,14320000.0,2530000000.0,2530000000.0,0.08,78.24,20610000.0,1.4,0.82,18160000.0
0,0,MRO,0,0,0,0,3830000000.0,8470000000.000001,8.2,16.95,,0.79,0.31,1.7,2.76,9.37,9.8,1.51,3.95,5130000000.0,6.33,-11.0,3810000000.0,3020000000.0,480000000.0,0.59,,858000000.0,1.08,5710000000.0,46.98,1.22,15.26,2750000000.0,161750000.0,2.86,3.98,9.76,39510000.0,790420000.0,793570000.0,0.3,86.7,70930000.0,1.32,11.62,59540000.0
0,0,MS,0,0,0,0,59040000000.0,,7.79,9.53,,1.59,0.81,,,20.46,32.71,,,40620000000.0,25.53,-7.8,36730000000.0,,7770000000.0,4.81,-30.1,496540000000.0,315.06,303240000000.0,366.69,,45.82,,,1.48,35.79,46.32,19670000.0,1580000000.0,1120000000.0,24.24,63.35,54610000.0,2.46,4.57,50940000.0
0,0,MSFT,0,0,0,0,904860000000.0,973970000000.0,29.86,27.47,3.01,9.86,11.84,9.28,19.32,33.02,36.74,11.38,43.83,134250000000.0,17.56,13.7,82930000000.0,61260000000.0,44320000000.0,5.74,38.3,134229999999.99998,17.65,87150000000.0,79.15,2.8,14.47,54130000000.0,35080000000.0,0.96,158.94,158.49,55590000.0,7610000000.0,7490000000.0,1.42,74.09,53310000.0,0.82,0.7,55160000.0
0,0,MSI,0,0,0,0,26990000000.0,31740000000.0,31.03,17.57,1.27,3.42,,4.02,19.45,11.01,21.91,10.77,,7890000000.0,47.34,5.4,3950000000.0,2120000000.0,868000000.0,4.95,-42.4,1000000000.0,5.87,5750000000.0,,1.22,-4.11,1820000000.0,1270000000.0,0.72,145.14,163.31,1380000.0,175700000.0,169910000.0,0.43,89.12,3430000.0,2.01,2.53,2970000.0
0,0,MTB,0,0,0,0,13480000000.0,,8.52,10.98,2.97,2.26,0.93,,,30.12,41.71,1.4,10.92,5700000000.0,43.01,-17.8,5970000000.0,,1640000000.0,12.37,-44.3,11420000000.0,89.01,6380000000.0,,,113.54,,,1.34,104.68,147.88,1020000.0,128280000.0,127520000.0,0.43,84.2,2200000.0,1.91,1.94,2530000.0
0,0,MU,0,0,0,0,49110000000.0,47610000000.0,21.44,20.79,3.73,2.55,1.33,2.43,5.98,11.72,13.03,3.29,6.48,19600000000.0,17.7,-17.8,10700000000.0,7990000000.0,2300000000.0,2.02,-75.0,7480000000.0,6.73,6010000000.0,16.18,2.74,33.29,8960000000.0,167620000.0,1.73,42.84,49.54,30920000.0,1110000000.0,1110000000.0,0.24,81.72,38630000.0,1.05,3.49,26910000.0
0,0,MUR,0,0,0,0,1410000000.0,4520000000.0,17.63,63.29,5.48,0.54,0.26,1.6,2.88,40.63,16.03,2.49,3.43,2830000000.0,17.25,53.0,2250000000.0,1680000000.0,85250000.0,7.01,,306760000.0,2.0,3420000000.0,58.87,1.03,35.75,1490000000.0,-1250000000.0,2.58,7.01,18.89,5450000.0,153570000.0,143830000.0,6.23,102.65,24660000.0,3.25,27.51,19910000.0
0,0,MWV,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MYL,0,0,0,0,7900000000.0,19350000000.0,510.0,3.44,,0.69,0.66,1.68,7.19,0.15,13.33,2.99,0.14,11500000000.0,22.3,3.7,4550000000.0,3370000000.0,16800000.0,0.03,-60.0,563700000.0,1.09,12920000000.0,108.76,1.21,23.02,1800000000.0,1950000000.0,1.62,15.13,18.39,7490000.0,516130000.0,512940000.00000006,1.38,87.98,22040000.0,2.57,5.49,21510000.0
0,0,NBL,0,0,0,0,3780000000.0,10780000000.0,,36.63,,0.84,0.45,2.43,15.82,-34.47,-34.49,-4.54,-14.59,4390000000.0,9.18,0.1,2820000000.0,1840000000.0,-1510000000.0,-3.16,,484000000.0,1.01,7770000000.0,84.83,0.69,17.58,2000000000.0,102880000.0,2.22,6.4,16.95,12060000.0,485040000.0,472510000.0,1.29,98.69,27240000.0,1.68,7.37,25180000.0
0,0,NBR,0,0,0,0,85550000.0,2980000000.0,,,,0.03,0.04,0.98,6.06,-23.1,-2.34,-0.61,-24.17,3040000000.0,432.77,-8.7,1110000000.0,804970000.0,-741110000.0,-105.5,,452500000.0,61.63,3380000000.0,136.54,1.9,272.82,684560000.0,458950000.0,3.41,18.45,88.06,4690000.0,7330000.0,6350000.0,6.73,68.78,3.94,3.94,13.44,1010000.0
0,0,NDAQ,0,0,0,0,17070000000.0,20220000000.0,23.76,19.19,1.07,3.79,3.16,4.42,15.86,15.95,25.07,4.89,13.4,4580000000.0,27.76,30.2,2540000000.0,1340000000.0,730000000.0,4.37,-17.8,1270000000.0,7.7,4420000000.0,81.85,0.97,32.72,,,0.68,98.21,104.65,1230000.0,164350000.0,114980000.0,18.56,79.13,2950000.0,2.09,2.57,3960000.0
0,0,NE,0,0,0,0,66730000.00000001,3800000000.0,,,,0.05,0.02,2.91,-20.08,-56.22,3.89,0.35,-20.94,1250000000.0,5.01,51.1,547720000.0,488760000.0,-696770000.0,-2.814,,104620000.0,0.42,3880000000.0,105.91,0.82,14.68,186770000.0,90580000.0,2.84,0.2606,0.8563,5290000.0,249810000.0,222870000.0,1.8,83.84,22700000.0,4.98,10.87,30380000.0
0,0,NEE,0,0,0,0,118020000000.0,161890000000.0,33.45,26.81,2.73,5.98,3.24,8.2,15.25,17.78,30.76,3.31,7.82,19740000000.0,40.73,13.2,11290000000.0,10610000000.0,3510000000.0,7.2,-38.1,3340000000.0,6.81,47210000000.0,114.82,0.71,74.38,8449999999.999999,-6170000000.0,0.31,228.57,242.24,3430000.0,489450000.0,488210000.0,0.19,81.03,6020000.0,1.49,1.23,6790000.0
0,0,NEM,0,0,0,0,50440000000.0,54790000000.0,15.97,31.95,1.12,4.72,2.35,5.63,9.2,28.8,18.02,3.62,17.42,9740000000.0,13.25,44.9,4380000000.0,3800000000.0,2880000000.0,3.81,28150.0,2480000000.0,3.07,6910000000.0,30.82,2.63,26.51,2870000000.0,777750000.0,0.08,51.14,44.36,9940000.0,807790000.0,804730000.0,0.38,86.21,14550000.0,1.36,2.42,16870000.0
0,0,NFLX,0,0,0,0,187660000000.0,197180000000.0,86.38,69.44,2.9,9.01,22.32,9.21,15.39,10.43,14.5,6.23,31.63,21400000000.0,48.82,27.6,7720000000.0,3210000000.0,2230000000.0,4.94,106.1,5150000000.0,11.72,16270000000.0,193.42,0.82,19.12,-2250000000.0,11260000000.0,1.03,375.71,339.07,8600000.0,439800000.0,433650000.0,1.62,83.11,15500000.0,1.67,3.6,18500000.0
0,0,NFX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,NI,0,0,0,0,9890000000.0,20280000000.0,29.71,19.27,3.98,1.87,1.94,3.89,12.71,7.36,24.74,3.62,6.53,5210000000.0,13.9,-4.4,2340000000.0,1950000000.0,328000000.0,0.87,,139300000.0,0.36,9780000000.0,163.43,0.5,13.36,1580000000.0,-294910000.0,0.27,24.74,27.11,4019999.9999999995,382680000.0,380620000.0,0.39,94.09,6520000.0,1.66,2.29,6780000.0
0,0,NILE,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
